New_kin,Kin_number,Kin_old,day,run_number,Type,class,Hel_scaler_status,SHMS_angle,Ibeam(uA),charge(mC),#events,duration(min),target ,prescale,coin_status,comments,goodness_code,SuperRunNumber,BeamEnergy,HMS_P,HMS_Thet,NPS_Thet,Run_Length(ks),Target_mass,Current_BCM_1,BCM1(nocut),Computer_live_time,PS_1,PS_2,PS_3,PS_4,PS_5,PS_6,HWP_Status,HMS_Pol,BCM1_Charge(nocut),BCM2_Charge(nocut),BCM4a_charge(nocut),NPS-HMS_coin_time_correction,NPS_target_distance,EL-CLEAN_Scalar,Beam_Polarization,VTP_min_clus_thresh,VTP_sing_phot_thresh,VTP_two_clus_thresh,VTP_seed_energy,VTP_width,VTP_spasrification,Loop2_fan_speed,Loop2_pressure,Loop1_fan_speed,Loop1_pressure,Loop3_fan_speed,Loop3_pressure,Replay Pass
x24_q21_p3,1,KinC_x25_1,4/18/2024,5973,production,g,good,25.616,7,6.14,2546617,27.69,LH2,ps4=0,sparse,"""""",0,5903,6.37,1.734,25.12,9.31,1.797,0,7.077,12.43,0.996,-1,-1,-1,1,-1,-1,1,-1,12.43,12.35,12.22,2.9,357,650214,83,140,1600,800,50,20,1,59.11,26.03,0,0,0,0,2
x24_q21_p3,1,KinC_x25_1,4/18/2024,5974,production,u,good,25.616,7,11.88,1405862,29.17,LH2,ps4=0,sparse,"""""",2,5903,6.371,1.734,25.12,9.31,1.224,0,7.043,7.87,0.996,-1,-1,-1,1,-1,-1,1,-1,7.87,7.83,7.81,2.9,357,412998,83,140,1600,800,50,20,1,58.06,26.19,0,0,0,0,2
x24_q21_p3,1,KinC_x25_1,4/18/2024,5975,production,u,unknown,25.616,7,7.57,894410,20.03,LH2,ps4=0,sparse,"""Begin moller running""",0,5977,6.37,1.734,25.12,9.31,1.955,0,15.332,26.07,0.996,-1,-1,-1,1,-1,-1,0,1,26.08,25.93,25.84,2.9,357,93374,83,140,1600,800,50,20,1,57.35,26.79,0,0,0,0,2
x24_q21_p3,1,KinC_x25_1,4/22/2024,6146,DIS Luminosity,u,unknown,n/a,20,33.56,3714164,29.03,LH2_,ps4=2,sparse,"""DIS runs for luminosity measurement """,0,6147,6.371,1.734,25.13,21.29,2.136,0,9.878,18.42,1,-1,-1,-1,2,-1,-1,0,-1,18.43,18.33,18.33,2.9,357,997113,83,350,1600,800,50,20,1,59.11,26.16,0,0,0,0,2
x24_q21_p3,1,KinC_x25_1,4/22/2024,6147,DIS Luminosity,u,unknown,n/a,10,17.64,2521896,34.79,dummy_,ps4=1,sparse,"""""",0,6148,6.37,1.734,25.13,21.29,1.782,0,10.078,16.87,0.999,-1,-1,-1,2,-1,-1,0,-1,16.87,16.77,16.66,2.9,357,2314985,83,0,0,0,0,0,0,58.99,25.95,0,0,0,0,2
x24_q21_p3,1,KinC_x25_1,4/22/2024,6148,DIS Luminosity,u,unknown,n/a,10,15.91,6660156,28.63,LD2_,ps4=1,sparse,"""""",0,6149,6.369,1.734,25.13,21.29,1.811,0,14.335,23.04,0.999,-1,-1,-1,3,-1,-1,0,-1,23.04,22.93,22.85,2.9,357,3155780,83,350,1600,800,50,20,1,58.88,25.77,0,0,0,0,2
x24_q21_p3,1,KinC_x25_1,4/22/2024,6149,DIS Luminosity,u,unknown,n/a,15,21.50,9129736,28.89,LD2_,ps4=2,sparse,"""""",0,6150,6.37,1.734,25.13,21.29,1.791,0,15.214,26.29,1,-1,-1,-1,2,-1,-1,0,-1,26.29,26.19,25.96,2.9,357,1276524,83,350,1600,800,50,20,1,58.31,25.61,0,0,0,0,2
x24_q21_p3,1,KinC_x25_1,4/22/2024,6150,DIS Luminosity,u,unknown,n/a,15,25.16,2851904,29,LH2_,ps4=1,sparse,"""""",0,6185,6.37,1.734,25.13,21.29,1.778,0,25.333,36.15,0.999,-1,-1,-1,1,-1,-1,0,-1,36.15,36,35.86,2.9,357,613445,83,350,1600,800,50,20,1,57.7,26.67,0,0,0,0,2
x24_q21_p3,1,KinC_x25_1,5/10/2024,6733,production,g,good,27.790,8,12.85,1827657,28.24,dummy,ps4=0,sparse,"""HMS theta = 25.130""",0,6734,6.37,1.734,25.13,11.49,0.574,0,7.846,4.03,0.965,-1,-1,-1,1,-1,-1,1,-1,4.03,4.03,4,2.9,357,557526,83,350,1600,800,50,20,1,42.86,37.84,49.69,24.47,42.86,0,2
x24_q21_p3,1,KinC_x25_1,5/10/2024,6734,production,g,good,27.790,8,3.81,1568547,9.32,LD2,ps4=0,sparse,"""""",0,6735,6.37,1.734,25.13,11.49,1.804,0,8.238,14.54,0.992,-1,-1,-1,2,-1,-1,1,-1,14.54,14.53,14.32,2.9,357,2012786,83,350,1600,800,50,20,1,43.15,37.81,49.69,24.44,43.15,0,2
x24_q21_p3,1,KinC_x25_1,5/10/2024,6735,production,g,good,27.790,8,13.85,5670371,29.21,LD2,ps4=1,sparse,"""""",0,6735,6.37,1.734,25.13,11.49,1.648,0,8.188,11.74,0.993,-1,-1,-1,2,-1,-1,1,-1,11.74,11.74,11.7,2.9,357,1623387,83,350,1600,800,50,20,1,43.23,37.79,49.7,24.43,43.23,0,2
x24_q21_p3,1,KinC_x25_1,5/10/2024,6736,production,g,good,27.790,8,11.13,4576418,26.52,LD2,ps4=1,sparse,"""""",0,6735,6.37,1.734,25.13,11.49,1.76,0,8.182,12.22,0.992,-1,-1,-1,2,-1,-1,1,-1,12.22,12.22,12.19,2.9,357,1684279,83,350,1600,800,50,20,1,43.31,37.77,49.7,24.42,43.31,0,2
x24_q21_p3,1,KinC_x25_1,5/10/2024,6737,production,g,good,27.790,8,11.69,4765303,28.8,LD2,ps4=1,sparse,"""""",0,6738,6.37,1.734,25.13,11.49,1.761,0,13.272,22.71,0.985,-1,-1,-1,1,-1,-1,1,-1,22.71,22.72,22.37,2.9,357,1525091,83,350,1600,800,50,20,1,43.34,37.74,49.69,24.39,43.34,0,2
x24_q21_p3,1,KinC_x25_1,5/10/2024,6738,production,g,good,27.790,13,21.35,3438257,28.12,LH2,ps4=0,sparse,"""""",0,6738,6.37,1.734,25.13,11.49,1.767,0,13.375,22.79,0.984,-1,-1,-1,1,-1,-1,1,-1,22.79,22.8,22.46,2.9,357,1531467,83,350,1600,800,50,20,1,43.35,37.7,49.69,24.36,43.35,0,2
x24_q21_p3,1,KinC_x25_1,5/10/2024,6739,production,g,good,27.790,13,21.84,3452190,28.71,LH2,ps4=0,sparse,"""""",0,6738,6.37,1.734,25.13,11.49,1.845,0,13.04,22.64,0.986,-1,-1,-1,1,-1,-1,1,-1,22.64,22.65,22.37,2.9,357,1522802,83,350,1600,800,50,20,1,43.13,37.68,49.69,24.36,43.13,0,2
x24_q21_p3,1,KinC_x25_1,5/10/2024,6740,production,g,unknown,27.790,13,21.61,3435197,29.97,LH2,ps4=0,sparse,"""""",0,6741,6.37,1.734,25.13,11.49,1.845,0,10.117,17.44,1,-1,-1,-1,1,-1,-1,1,-1,17.44,17.44,17.24,2.9,357,98816,83,350,1600,800,50,20,1,43.25,37.62,49.69,24.32,43.25,0,2
x26_q30_p4,2,KinC_x25_3,5/5/2024,6570,Production,g,good,26.405,6,9.06,1230804,31.28,dummy,ps4=0,sparse,"""run taken while the Dipole NMR was settling in. """,0,6571,8.457,2.131,23.7,10.1,1.834,0,11.12,19.88,0.99,-1,-1,-1,1,-1,-1,1,-1,19.88,19.76,19.53,2.9,357,865636,79,0,0,0,0,0,0,42.19,31.2,48.83,25.94,42.19,0,2
x26_q30_p4,2,KinC_x25_3,5/5/2024,6571,Production,g,good,26.405,11,19.21,2472220,30.1,LH2,ps4=0,sparse,"""""",0,6571,8.457,2.131,23.7,10.1,1.12,0,10.963,11.64,0.993,-1,-1,-1,1,-1,-1,1,-1,11.64,11.56,11.43,2.9,357,509032,79,0,0,0,0,0,0,42.01,31.08,48.83,25.76,42.01,0,2
x26_q30_p4,2,KinC_x25_3,5/5/2024,6572,Production,g,good,26.405,11,16.78,2222149,31.73,LH2,ps4=0,sparse,"""""",0,6571,8.457,2.131,23.7,10.1,1.913,0,10.453,17.86,0.989,-1,-1,-1,1,-1,-1,1,-1,17.86,17.74,17.64,2.9,357,781726,79,0,0,0,0,0,0,41.99,30.98,48.82,25.64,41.99,0,2
x26_q30_p4,2,KinC_x25_3,5/5/2024,6573,Production,g,good,26.405,11,16.80,2228241,30.88,LH2,ps4=0,sparse,"""""",0,6571,8.457,2.131,23.7,10.1,1.887,0,10.703,18.63,0.992,-1,-1,-1,1,-1,-1,1,-1,18.63,18.5,18.33,2.9,357,813906,79,0,0,0,0,0,0,41.95,30.84,48.83,25.49,41.95,0,2
x26_q30_p4,2,KinC_x25_3,5/5/2024,6574,Production,g,good,26.405,11,17.58,2322846,30.42,LH2,ps4=0,sparse,"""""",0,6571,8.457,2.131,23.7,10.1,1.855,0,10.807,18.74,0.989,-1,-1,-1,1,-1,-1,1,-1,18.74,18.63,18.44,2.9,357,819920,79,0,0,0,0,0,0,41.91,30.62,48.82,25.2,41.91,0,2
x26_q30_p4,2,KinC_x25_3,5/5/2024,6575,Production,g,good,26.405,11,17.85,2339841,30.2,LH2,ps4=0,sparse,"""""",0,6571,8.457,2.131,23.7,10.1,1.211,0,9.02,10.56,0.993,-1,-1,-1,1,-1,-1,1,-1,10.56,10.5,10.38,2.9,357,468731,79,0,0,0,0,0,0,42.05,30.36,48.82,25.02,42.05,0,2
x26_q30_p4,2,KinC_x25_3,5/5/2024,6576,Production,g,good,26.405,9,10.05,1322300,19.66,LH2,ps4=0,sparse,"""""",0,6571,8.457,2.131,23.7,10.1,2.057,0,6.098,10.31,0.998,-1,-1,-1,1,-1,-1,1,-1,10.31,10.25,10.37,2.9,357,470441,79,0,0,0,0,0,0,42.03,30.29,48.83,24.97,42.03,0,2
x26_q30_p4,2,KinC_x25_3,5/5/2024,6577,Production,g,good,26.405,6,9.79,1303102,33.64,LH2,ps4=0,sparse,"""""",0,6578,8.457,2.131,23.7,10.1,1.163,0,11.023,10.88,0.997,-1,-1,-1,3,-1,-1,1,-1,10.88,10.8,10.77,2.9,357,472575,79,0,0,0,0,0,0,42.09,30.29,48.83,24.96,42.09,0,2
x26_q30_p4,2,KinC_x25_3,5/5/2024,6578,Production,g,good,26.405,11,10.20,1355349,18.71,LH2,ps4=2,off,"""""",0,6579,8.457,2.131,23.7,10.1,0.958,0,10.688,9.6,0.993,-1,-1,5,-1,-1,-1,1,-1,9.6,9.54,9.46,2.9,357,419158,79,0,0,0,0,0,0,42.34,30.28,48.83,24.95,42.34,0,2
x26_q30_p4,2,KinC_x25_3,5/5/2024,6579,Production,g,good,26.405,11,9.02,1194977,15.42,LH2,ps3=3,sparse,"""""",0,6570,8.457,2.131,23.7,10.1,1.839,0,6.092,10.43,0.998,-1,-1,-1,1,-1,-1,1,-1,10.43,10.36,10.29,2.9,357,422713,79,0,0,0,0,0,0,42.22,30.23,48.83,24.92,42.22,0,2
x26_q30_p4,2,KinC_x25_3,5/5/2024,6580,Production,g,good,26.405,6,9.86,1323665,29.9,dummy,ps4=0,sparse,"""""",0,6570,8.457,2.131,23.7,10.1,1.916,0,6.102,11.11,0.997,-1,-1,-1,1,-1,-1,1,-1,11.11,11.03,10.92,2.9,357,449781,79,0,0,0,0,0,0,42.36,30.19,48.83,24.89,42.36,0,2
x26_q30_p4,2,KinC_x25_3,5/5/2024,6581,Production,g,good,26.405,6,10.45,1406072,30.93,dummy,ps4=0,sparse,"""""",0,6582,8.457,2.131,23.7,10.1,1.874,0,6.15,11.12,0.988,-1,-1,-1,1,-1,-1,1,-1,11.12,11.04,10.89,2.9,357,1070463,79,0,0,0,0,0,0,42.93,30.19,48.82,24.88,42.93,0,2
x26_q30_p4,2,KinC_x25_3,5/5/2024,6582,Production,g,good,26.405,6,10.44,3850616,30.23,LD2,ps4=0,sparse,"""""",0,6582,8.457,2.131,23.7,10.1,1.793,0,6.255,11.14,0.99,-1,-1,-1,1,-1,-1,1,-1,11.14,11.05,10.86,2.9,357,1074434,79,0,0,0,0,0,0,42.27,30.16,48.83,24.88,42.27,0,2
x26_q30_p4,2,KinC_x25_3,5/5/2024,6583,Production,g,good,26.405,6,10.36,3862644,28.55,LD2,ps4=0,sparse,"""""",0,6582,8.457,2.131,23.7,10.1,1.917,0,6.168,11.11,0.99,-1,-1,-1,1,-1,-1,1,-1,11.11,11.01,10.93,2.9,357,1069224,79,0,0,0,0,0,0,42.04,30.16,48.83,24.87,42.04,0,2
x26_q30_p4,2,KinC_x25_3,5/5/2024,6584,Production,g,good,26.405,6,10.24,3844726,30.24,LD2,ps4=0,sparse,"""""",0,6582,8.457,2.131,23.7,10.1,1.786,0,6.265,11.11,0.988,-1,-1,-1,1,-1,-1,1,-1,11.11,11.01,10.84,2.9,357,1071437,79,0,0,0,0,0,0,42.06,30.13,48.83,24.86,42.06,0,2
x26_q30_p4,2,KinC_x25_3,5/5/2024,6585,Production,g,good,26.405,6,10.56,3850199,29.03,LD2,ps4=0,sparse,"""""",0,6582,8.457,2.131,23.7,10.1,1.822,0,6.212,11.07,0.99,-1,-1,-1,1,-1,-1,1,-1,11.07,11,10.83,2.9,357,1071036,79,0,0,0,0,0,0,42.08,30.13,48.83,24.85,42.08,0,2
x26_q30_p4,2,KinC_x25_3,5/5/2024,6586,Production,g,good,26.405,6,10.46,3846788,29.49,LD2,ps4=0,sparse,"""""",0,6582,8.457,2.131,23.7,10.1,1.789,0,6.183,10.36,0.99,-1,-1,-1,1,-1,-1,1,-1,10.36,10.3,10.22,2.9,357,1000328,79,0,0,0,0,0,0,42.16,30.13,48.82,24.86,42.16,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6587,Production,g,good,26.405,6,9.78,3600141,28.96,LD2,ps4=0,sparse,"""""",0,6582,8.457,2.131,23.7,10.1,1.839,0,6.161,10.76,0.988,-1,-1,-1,1,-1,-1,1,-1,10.76,10.69,10.59,2.9,357,1039221,79,0,0,0,0,0,0,42.29,30.15,48.83,24.87,42.29,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6588,Production,g,good,26.405,6,10.22,3740369,29.91,LD2,ps4=0,sparse,"""""",0,6582,8.457,2.131,23.7,10.1,1.835,0,6.158,10.88,0.99,-1,-1,-1,1,-1,-1,1,-1,10.88,10.8,10.67,2.9,357,1051779,79,0,0,0,0,0,0,42.35,30.17,48.82,24.9,42.35,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6589,Production,g,good,26.405,6,10.29,3775615,29.72,LD2,ps4=0,sparse,"""""",0,6582,8.457,2.131,23.7,10.1,1.757,0,6.007,8.59,0.986,-1,-1,-1,1,-1,-1,1,-1,8.59,8.52,8.64,2.9,357,823714,79,0,0,0,0,0,0,41.98,30.17,48.83,24.93,41.98,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6590,Production,g,good,26.405,6,8.07,2970848,28.64,LD2,ps4=0,sparse,"""""",0,6582,8.456,2.131,23.7,10.1,1.823,0,6.095,10.54,0.99,-1,-1,-1,1,-1,-1,1,-1,10.54,10.46,10.36,2.9,357,1015307,79,0,0,0,0,0,0,42.08,30.21,48.83,24.94,42.08,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6591,junk,b,unknown,26.405,6,0.00,0,0,LD2,ps4=0,sparse,"""""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,
x26_q30_p4,2,KinC_x25_3,5/6/2024,6592,Production,g,good,26.405,6,10.09,3663120,29.91,LD2,ps4=0,sparse,"""""",0,6582,8.456,2.131,23.7,10.1,1.804,0,4.213,7.39,0.994,-1,-1,-1,1,-1,-1,1,-1,7.39,7.33,7.26,2.9,357,723647,79,0,0,0,0,0,0,42.26,30.21,48.82,24.95,42.26,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6593,Production,u,good,26.405,6,7.03,2550867,29.36,LD2,ps4=0,sparse,"""""",2,6582,8.456,2.131,23.7,10.1,0.633,0,6.081,3.59,0.931,-1,-1,-1,1,-1,-1,1,-1,3.59,3.56,3.53,2.9,357,345747,79,0,0,0,0,0,0,42.29,30.21,48.84,24.94,42.29,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6594,junk,b,unknown,26.405,6,0.00,0,0,LD2,ps4=0,off,"""""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,
x26_q30_p4,2,KinC_x25_3,5/6/2024,6595,junk,u,unknown,26.405,6,0.00,1245136,10.44,LD2,ps4=0,off,"""wrong prescale""",0,6597,8.456,2.131,23.7,10.1,0.924,0,6.138,5.44,0.997,-1,-1,-1,3,-1,-1,1,-1,5.44,5.4,5.33,2.9,357,525025,79,0,0,0,0,0,0,42.64,30.21,48.82,24.94,42.64,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6596,junk,b,unknown,26.405,6,0.00,0,0,LD2,ps4=1,off,"""wrong prescale""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,
x26_q30_p4,2,KinC_x25_3,5/6/2024,6597,Production,u,good,26.405,6,0.00,0,0,LD2,ps4=2,off,"""no end of run log""",0,6599,8.456,2.131,23.7,10.1,0.856,0,6.02,4.59,0.994,-1,-1,5,-1,-1,-1,1,-1,4.59,4.56,4.55,2.9,357,441652,79,0,0,0,0,0,0,42.32,30.21,48.82,24.93,42.32,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6598,junk,b,unknown,26.405,6,0.00,0,0,LD2,ps3=2,sparse,"""""",-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,
x26_q30_p4,2,KinC_x25_3,5/6/2024,6599,Production,g,good,26.405,6,4.18,1595773,13.53,LD2,ps3=2,sparse,"""""",0,6597,8.457,2.131,23.7,10.1,0.924,0,6.097,5.41,0.994,-1,-1,-1,3,-1,-1,1,-1,5.41,5.37,5.3,2.9,357,522375,79,0,0,0,0,0,0,42.08,30.2,48.82,24.94,42.08,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6600,Production,g,good,26.405,11,5.05,1881018,14.87,LH2,ps4=0,sparse,"""""",0,6571,8.456,2.131,23.7,10.1,1.867,0,10.928,19.04,0.991,-1,-1,-1,1,-1,-1,1,-1,19.04,18.91,18.71,2.9,357,831328,79,0,0,0,0,0,0,42.04,30.24,48.83,24.91,42.04,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6601,Production,g,good,26.405,11,17.83,2381478,29.95,LH2,ps4=0,sparse,"""""",0,6571,8.456,2.131,23.7,10.1,1.354,0,10.877,12.76,0.994,-1,-1,-1,1,-1,-1,1,-1,12.76,12.68,12.62,2.9,357,556720,79,0,0,0,0,0,0,42.06,30.24,48.83,24.94,42.06,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6602,Production,u,good,26.405,11,0.00,0,0,LH2,ps4=0,sparse,"""no end of run log """,2,6571,8.457,2.131,23.7,10.1,0.397,0,11.138,0.81,0.984,-1,-1,-1,1,-1,-1,1,-1,0.81,0.81,1.05,2.9,357,31804,79,0,0,0,0,0,0,42.12,30.27,48.83,24.91,42.12,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6603,Production,g,good,26.405,11,0.70,104604,6.44,LH2,ps4=0,sparse,"""""",0,6571,8.456,2.131,23.7,10.1,1.804,0,10.831,18.53,0.996,-1,-1,-1,1,-1,-1,1,-1,18.53,18.4,18.17,2.9,357,808634,79,0,0,0,0,0,0,42.21,30.24,48.83,24.93,42.21,-999999,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6604,Production,g,good,26.405,11,17.67,2313417,29.45,LH2,ps4=0,sparse,"""""",0,6571,8.457,2.131,23.7,10.1,1.936,0,11.104,20.96,0.992,-1,-1,-1,1,-1,-1,1,-1,20.96,20.83,20.53,2.9,357,916454,79,0,0,0,0,0,0,42.02,30.23,48.83,24.95,42.02,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6605,Production,g,good,26.405,11,19.93,2624216,31.41,LH2,ps4=0,sparse,"""""",0,6571,8.456,2.131,23.7,10.1,1.8,0,11.089,19.32,0.992,-1,-1,-1,1,-1,-1,1,-1,19.32,19.19,18.95,2.9,357,846013,79,0,0,0,0,0,0,42.1,30.25,48.83,24.97,42.1,-999999,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6606,Production,g,good,26.405,11,18.20,2417813,28.88,LH2,ps4=0,sparse,"""""",0,6571,8.456,2.131,23.7,10.1,1.81,0,10.772,17.37,0.991,-1,-1,-1,1,-1,-1,1,-1,17.37,17.24,17.14,2.9,357,761572,79,0,0,0,0,0,0,41.84,30.29,48.82,25,41.84,-999999,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6607,Production,g,good,26.405,11,16.33,2182323,29.17,LH2,ps4=0,sparse,"""""",0,6571,8.456,2.131,23.7,10.1,0.475,0,6.05,2.56,0.999,-1,-1,-1,1,-1,-1,1,-1,2.56,2.54,2.54,2.9,357,117119,79,0,0,0,0,0,0,42.01,30.35,48.82,25.1,42.01,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6608,Production,g,good,26.405,6,9.85,1329453,29.09,LH2,ps4=0,sparse,"""""",0,6609,8.457,2.131,23.7,10.1,1.498,0,10.847,15.05,0.99,-1,-1,-1,1,-1,-1,1,-1,15.05,14.95,14.81,2.9,357,678581,79,0,0,0,0,0,0,41.85,35.15,48.83,25.47,41.85,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6609,Production,g,good,26.405,11,17.62,2400983,29.31,LH2,ps4=0,sparse,"""35 PSI in Loop 3 LH2""",0,6609,8.457,2.131,23.7,10.1,1.804,0,6.137,10.47,0.998,-1,-1,-1,1,-1,-1,1,-1,10.47,10.4,10.31,2.9,357,496665,79,0,0,0,0,0,0,41.62,35.27,48.84,25.63,41.62,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6610,Production,g,good,26.405,6,10.03,1373604,29.6,LH2,ps4=0,sparse,"""35 PSI in Loop 3 LH2""",0,6611,8.456,2.131,23.7,10.1,1.194,0,9.048,10.27,0.994,-1,-1,-1,1,-1,-1,1,-1,10.28,10.22,10.11,2.9,357,469838,79,350,1600,800,50,20,1,41.83,35.34,48.84,25.68,41.83,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6611,Production,g,good,26.405,9,9.55,1340776,18.92,LH2,ps4=0,sparse,"""35 PSI in Loop 3 LH2""",0,6612,8.456,2.131,23.7,10.1,0.861,0,10.971,9.07,0.996,-1,-1,-1,3,-1,-1,1,-1,9.07,9.02,8.91,2.9,357,410806,79,350,1600,800,50,20,1,41.71,35.4,48.81,25.77,41.71,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6612,Production,g,good,26.405,9,8.6,1183543,13.94,LH2,ps4=2,off,"""35 PSI in Loop 3 LH2""",0,6613,8.457,2.131,23.7,10.1,1.794,0,5.937,7.11,0.997,-1,-1,-1,1,-1,-1,1,-1,7.11,7.05,7.41,2.9,357,283937,79,350,1600,800,50,20,1,41.6,35.49,48.83,25.89,41.6,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6613,Production,g,good,26.405,6,6.59,909554,29.35,dummy,ps4=0,sparse,"""""",0,6614,8.457,2.131,23.7,10.1,1.442,0,5.687,3.12,0.989,-1,-1,-1,1,-1,-1,1,-1,3.12,3.1,3.77,2.9,357,118786,79,0,0,0,0,0,0,41.69,35.57,48.84,25.9,41.69,-999999,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6614,Production,g,good,26.405,6,2.78,406157,23.74,dummy,ps4=0,sparse,"""""",0,6614,8.456,2.131,23.7,10.1,0.881,0,6.142,2,0.996,-1,-1,-1,1,-1,-1,1,-1,2,1.99,2.41,2.9,357,76360,79,0,0,0,0,0,0,41.75,35.59,48.82,25.97,41.75,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6615,Production,g,good,26.405,6,1.80,261118,14.41,dummy,ps4=0,sparse,"""""",0,6616,8.456,2.131,23.7,10.1,1.767,0,5.933,7.26,0.987,-1,-1,-1,1,-1,-1,1,-1,7.26,7.22,7.54,2.9,357,690152,79,350,1600,800,50,20,1,41.73,35.63,48.83,26,41.73,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6616,Production,g,good,26.405,6,6.83,2507047,28.96,LD2,ps4=0,sparse,"""""",0,6616,8.456,2.131,23.7,10.1,1.992,0,5.96,9.93,0.983,-1,-1,-1,1,-1,-1,1,-1,9.93,9.87,9.96,2.9,357,956567,79,350,1600,800,50,20,1,41.86,35.71,48.84,26.09,41.86,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6617,Production,g,good,26.405,6,9.38,3448151,32.32,LD2,ps4=0,sparse,"""""",0,6616,8.456,2.131,23.7,10.1,1.992,0,6.154,11.52,0.98,-1,-1,-1,1,-1,-1,1,-1,11.52,11.43,11.33,2.9,357,1112253,79,350,1600,800,50,20,1,41.69,35.77,48.83,26.13,41.69,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6618,Production,g,good,26.405,6,10.88,4007331,32.3,LD2,ps4=0,sparse,"""""",0,6616,8.456,2.131,23.7,10.1,1.861,0,6.095,10.36,0.986,-1,-1,-1,1,-1,-1,1,-1,10.37,10.29,10.25,2.9,357,998950,79,350,1600,800,50,20,1,41.61,35.83,48.83,26.14,41.61,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6619,Production,g,good,26.405,6,9.91,3603966,30.51,LD2,ps4=0,sparse,"""""",0,6616,8.456,2.131,23.7,10.1,1.751,0,5.975,9.11,0.982,-1,-1,-1,1,-1,-1,1,-1,9.11,9.06,9.08,2.9,357,878406,79,350,1600,800,50,20,1,41.77,35.74,48.83,26.02,41.77,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6620,Production,g,good,26.405,6,8.67,3168143,28.71,LD2,ps4=0,sparse,"""""",0,6616,8.457,2.131,23.7,10.1,1.782,0,6.059,9.55,0.987,-1,-1,-1,1,-1,-1,1,-1,9.55,9.47,9.47,2.9,357,921928,79,350,1600,800,50,20,1,41.9,35.81,48.82,26.04,41.9,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6621,Production,g,good,26.405,6,9.10,3316962,29.23,LD2,ps4=0,sparse,"""""",0,6616,8.456,2.131,23.7,10.1,2.019,0,6.088,10.3,0.987,-1,-1,-1,1,-1,-1,1,-1,10.3,10.21,10.3,2.9,357,989414,79,350,1600,800,50,20,1,42.09,35.82,48.83,26.02,42.09,0,2
x26_q30_p4,2,KinC_x25_3,5/6/2024,6622,Production,g,good,26.405,6,9.87,3572288,33.31,LD2,ps4=0,sparse,"""""",0,6616,8.456,2.131,23.7,10.1,1.852,0,6.091,10.8,0.983,-1,-1,-1,1,-1,-1,1,-1,10.8,10.72,10.59,2.9,357,1043721,79,350,1600,800,50,20,1,42.3,35.61,48.83,25.81,42.3,0,2
